Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2029,11,4.551100158,3.20645722,61.24758672,11.99936569,2.155226441,21.53756328,0.858808135,25.86673207,2.108396281,ssp245,43.09661535
2029,12,20.12898704,0.391681706,1.828375596,4.820266648,10.88379862,0.040834366,25.74956585,3.150785798,73.88124813,ssp245,44.08888906
2030,1,10.52142214,0.025800036,12.00933775,2.737590324,12.03776447,5.478822128,3.174269134,8.753584372,6.252382876,ssp245,116.6822787
2030,2,0,0.655561804,0,2.985225912,2.715089186,0.089336458,0.010486642,0.048076099,2.159971734,ssp245,15.95816479
2030,3,8.271855693,10.99247008,7.957209069,4.045794911,0.783981083,8.265477977,1.934944813,0.565773466,16.22697117,ssp245,0.994183322
2030,4,31.64522628,40.67292583,21.82526521,0.745434865,58.58884038,0.276708912,20.69902475,7.733546574,7.04953014,ssp245,6.853745455
2030,5,14.36028906,50.60864276,11.29206226,37.24387053,38.25142326,7.672143123,28.95710534,22.50423749,23.95308099,ssp245,84.70490459
2030,6,31.39663145,55.59918094,18.98934932,15.77847988,36.33743986,65.99700006,40.78964524,42.02542445,53.00994081,ssp245,49.29052452
2030,7,220.4960198,341.1214248,99.78071748,31.80223442,140.9918505,140.9739564,265.9651092,178.0627207,14.18363036,ssp245,44.68978591
2030,8,34.24439585,401.0311753,151.8864288,364.2173896,85.39206999,246.567155,427.1059672,60.13938914,77.60815937,ssp245,249.8303693
